tf,src,at_mult,tp_r_mult,sl_buffer_atr,train_n,train_pf,train_exp,test_n,test_pf,test_exp,piv_atr_factor,piv_period,diy_swing_length,diy_box_width
03b49085-CME_MINI_MNQ1_15.csv,piv,,2.5,0.05,45,0.473952843487457,-0.4260427005743196,27,0.5701138621473913,-0.3042777627946882,4.0,5.0,,
03b49085-CME_MINI_MNQ1_15.csv,piv,,2.5,0.1,44,0.42516945038060316,-0.4796335641297145,24,0.5400645115426536,-0.34259014611220123,4.0,5.0,,
03b49085-CME_MINI_MNQ1_15.csv,piv,,2.5,0.2,37,0.328486824342811,-0.6459134235949568,20,0.7286768992046917,-0.18666203683683985,4.0,5.0,,
03b49085-CME_MINI_MNQ1_15.csv,piv,,2.5,0.3,36,0.47505537986832913,-0.47295395551419717,18,0.6450953208199278,-0.27943095292836184,4.0,5.0,,
03b49085-CME_MINI_MNQ1_15.csv,piv,,3.0,0.05,44,0.3681920622194916,-0.5557163882522048,27,0.5262431385623478,-0.34187186808135955,4.0,5.0,,
03b49085-CME_MINI_MNQ1_15.csv,piv,,3.0,0.1,43,0.3022224444891047,-0.6269944846489839,23,0.5393174299399893,-0.376350756678323,4.0,5.0,,
03b49085-CME_MINI_MNQ1_15.csv,piv,,3.0,0.2,37,0.37235752639311126,-0.6084647086988182,20,0.6879999681038285,-0.26237458639785294,4.0,5.0,,
03b49085-CME_MINI_MNQ1_15.csv,piv,,3.0,0.3,35,0.4470369464637868,-0.5081774889644997,17,0.5680754891293669,-0.35195187530299904,4.0,5.0,,
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.05,208,0.44535139075865354,-0.25160744134921953,100,0.3024118917729044,-0.39545050957277134,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.1,206,0.5036554822106063,-0.2096684048930675,99,0.35411350215967496,-0.3357574530649533,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.2,188,0.5232541174843615,-0.20177572923693574,92,0.397825623072904,-0.3233143477398931,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.3,177,0.6209843339644382,-0.13961612028194756,88,0.4251680062498089,-0.2954322468752217,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.05,195,0.5723224649904693,-0.24664372948442567,96,0.5711181698738064,-0.25702050803228066,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.1,190,0.6198924396037853,-0.21523783629121543,94,0.6198232865492987,-0.2110152757588049,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.2,174,0.6817523887311905,-0.1729641336157509,85,0.5834844403707262,-0.2853269566133047,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.3,158,0.8053103851502662,-0.07582262421538025,79,0.527213915177466,-0.3293809311915007,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.05,184,0.6771905769128679,-0.19882903301679541,91,0.5400482957189747,-0.33912049149035134,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.1,175,0.7390099647861084,-0.16014988061561006,87,0.593391315807073,-0.2793908660493109,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.2,158,0.697724272498324,-0.18951696018460348,81,0.6517283629422973,-0.26149565465148744,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.3,143,0.7567338641732295,-0.12327737894733706,74,0.5773482362795365,-0.33216856218462265,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.05,176,0.7100599615262039,-0.19261714682460304,87,0.6422220914358742,-0.2928363781358538,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.1,164,0.7264226987028747,-0.18096040864494953,85,0.7195468012289195,-0.19350356424512888,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.2,152,0.7699924423179829,-0.1642791312988002,76,0.649321599811096,-0.26796051505686674,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.3,137,0.868347269065687,-0.05820983377040864,73,0.6753764437394703,-0.2633469047137062,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.05,167,0.719909983141329,-0.19347179479262128,86,0.7197271651048703,-0.2471243855283442,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.1,159,0.7801317095782835,-0.14340564867362235,81,0.7115343557932599,-0.20508887688202623,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.2,147,0.8365179775145323,-0.11838681177333105,70,0.6708723989672811,-0.26185950606883396,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.3,133,0.9646564296672139,0.008540166443924753,68,0.38810842739751816,-0.5353971621336665,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.05,165,0.8076113537047866,-0.12286473817453142,79,0.5771280232343577,-0.37789974978484814,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.1,153,0.8288920192214481,-0.10454705261151317,75,0.6646316306309504,-0.2800559394381582,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.2,145,0.9677531697137256,-0.03469060204820515,68,0.4079463211567848,-0.5032632253561902,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.3,131,1.039422549563654,0.05973441315753405,67,0.454301943433511,-0.4827491631576588,,,5.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.05,226,0.4126499894201165,-0.2815939711228006,110,0.320780588834747,-0.3759747163187024,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.1,222,0.4719703925980061,-0.22905060222974966,109,0.38590119189027156,-0.30693865003475973,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.2,205,0.5429110074767038,-0.19164648045759838,102,0.41434764008163494,-0.3073280007956602,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.3,194,0.6313202843505809,-0.13943577268668536,98,0.499898191360062,-0.25008410904867395,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.05,209,0.5533452597902508,-0.2677402365874758,105,0.5810494215832482,-0.2508564741227065,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.1,202,0.6054545299818119,-0.22509071660421512,103,0.6245654350130347,-0.20493114517068933,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.2,184,0.6878930185887187,-0.17234135416466986,94,0.568335221391236,-0.2923653061672741,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.3,172,0.7804821713764756,-0.10158276150021521,89,0.5783656474203684,-0.29471183834045867,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.05,193,0.6258434186234084,-0.24112454818789608,101,0.5113101247173946,-0.3639619705009073,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.1,184,0.7238741969126438,-0.17111262136074687,95,0.6056658225149831,-0.26813909324477914,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.2,166,0.7634073009003717,-0.14568206014627771,88,0.650745729871605,-0.26615907253701093,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.3,153,0.7639375818433649,-0.1310592846291798,81,0.6683992826609049,-0.2817066080931781,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.05,185,0.7222658289392572,-0.18475065724022646,95,0.6304883253160928,-0.29991363002621,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.1,174,0.7615514410265571,-0.15512131746843943,91,0.7345150280657878,-0.19542802251962912,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.2,158,0.8858409653027562,-0.0785730270007322,84,0.6035503624864424,-0.30696624669176253,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.3,147,0.8753214734449781,-0.060544683304686035,79,0.7060154881879636,-0.2579230268272433,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.05,176,0.7447815739810122,-0.1740318749291163,93,0.680989458498525,-0.27541846837715817,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.1,169,0.8634484985021008,-0.08347871916409379,86,0.7063861999494305,-0.22699554268027583,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.2,151,0.9360738006599909,-0.045421995202707316,79,0.677495904660708,-0.26307502106390923,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.3,141,1.0180762123864628,0.03874448735882662,71,0.5026227542585315,-0.4426259840851385,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.05,173,0.8489492944488105,-0.09003589983885024,87,0.5477410307053421,-0.3993852752247786,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.1,161,0.9404759524831864,-0.022200667846617204,81,0.7122118918705265,-0.253958445028348,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.2,148,1.040869247919329,0.015980494680567767,73,0.48871676644178247,-0.4533709591794112,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.3,139,1.106159237989154,0.09821826405891486,70,0.6048600430000493,-0.3691139800902298,,,5.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.05,305,0.4694952850144539,-0.23884754443827014,121,0.25289625602899,-0.4608267872718803,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.1,297,0.5241185440690523,-0.19506100238859997,120,0.3029499856395138,-0.39549181419271284,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.2,276,0.6276244753759845,-0.1440039419816846,112,0.3671929820524766,-0.35141142660433367,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.3,258,0.6991567926782861,-0.11045720087430369,107,0.44355637068318654,-0.292577282734773,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.05,272,0.6685275354132104,-0.17565348270057252,116,0.4965275350369372,-0.3208707062525353,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.1,257,0.7492927659598948,-0.12080262905197425,113,0.5232489975511694,-0.28761050401598587,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.2,230,0.808078744277177,-0.10146547344626226,104,0.5660328019772899,-0.2929783199534125,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.3,219,0.8340046400148475,-0.08119822064478753,96,0.5312075042668193,-0.3440548786731801,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.05,238,0.7135421851495855,-0.1729515265052194,109,0.49283022051650216,-0.37808841791644915,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.1,229,0.780292748824129,-0.13008096168386468,106,0.5621321849781661,-0.3032514507167942,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.2,213,0.8621648088501382,-0.08025022660882285,97,0.6186242175369477,-0.28489242281665905,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.3,199,0.8742993606990218,-0.0604878014097347,92,0.5899485929805651,-0.34256066035187244,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.05,234,0.8667174525910325,-0.07699672003518357,107,0.6141214915777392,-0.3070880758214452,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.1,221,0.8927959063101668,-0.05379842613257048,104,0.6646407155587688,-0.24997107118719525,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.2,202,0.9201877163715269,-0.052950208996289536,94,0.6447830461118262,-0.275754102348617,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.3,183,0.8141307980287409,-0.11584305988400363,90,0.6965937447050619,-0.26906012245307037,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.05,221,0.9316277610238767,-0.031416073797742576,104,0.6017995293014881,-0.3326743733946734,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.1,213,0.8839407603855766,-0.06670076726558644,98,0.7249325991641548,-0.21411269250168322,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.2,191,0.9158181469228546,-0.05367544203420873,89,0.6413340957780888,-0.29525109503262637,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.3,174,0.914939761755582,-0.04901388786646617,84,0.6428105016929382,-0.3273018247489713,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.05,213,0.9238248192389714,-0.02208249437923766,99,0.5881486223339077,-0.3569091382061824,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.1,205,0.9897150146572645,0.008098794356338843,92,0.7565619874798222,-0.2150129141283861,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.2,183,0.8788317832611112,-0.08833229868791936,85,0.7556065394648551,-0.2081468896223865,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.3,171,0.9188668030648443,-0.048812217343531326,79,0.7688912927154242,-0.22654931424465002,,,5.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.05,343,0.4354550057819354,-0.26269607322195154,141,0.2882212263449321,-0.4061895783404059,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.1,338,0.5003650729927416,-0.2140710187694681,141,0.31695904143873216,-0.3761589489868591,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.2,308,0.5880486901690392,-0.15798090484025143,133,0.3929415089399182,-0.3165714378836788,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.3,289,0.6126432948974853,-0.1504102883911078,125,0.4519740021018607,-0.2656139286396894,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.05,307,0.6641493533217214,-0.1747655472350292,131,0.5082023271459014,-0.30371123356897584,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.1,294,0.7706951972692597,-0.1112985590283024,129,0.5337598594932332,-0.27155800002229347,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.2,259,0.7684998896255327,-0.11063560366043386,119,0.5925310498383268,-0.24765791214185387,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.3,242,0.7373063830236025,-0.13345244729988368,107,0.5824474121371911,-0.2709405913537165,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.05,277,0.7692576878718762,-0.12743139967528735,125,0.5383112757540851,-0.3208501782455663,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.1,266,0.836269333304895,-0.0903082982722273,122,0.574685585739349,-0.28448703474104137,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.2,240,0.8094730983539112,-0.09872539168995172,109,0.6270682869861861,-0.2529021766984443,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.3,224,0.7923974854719595,-0.10604059057342972,100,0.6611886581330613,-0.22639791183609406,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.05,270,0.8722714440345352,-0.06486590094765167,121,0.6385124589746967,-0.2695452329772637,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.1,251,0.9279302709416938,-0.03555361471388932,116,0.6609813604086818,-0.2418785025763522,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.2,228,0.9077016093771809,-0.05468885220149557,102,0.6790891552833684,-0.21214197256610584,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.3,207,0.8304012065248952,-0.10067024312556842,95,0.7189517791639439,-0.1955756683133478,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.05,256,0.9234788375867784,-0.031884819550163174,112,0.67442981296578,-0.259547455121091,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.1,243,0.9590948140151645,-0.01033201879682489,107,0.6871834906596483,-0.23527948695190953,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.2,214,0.9912756318016387,0.008010691416367618,96,0.6379940966112448,-0.26635826430444093,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.3,195,0.870798493449956,-0.07555097076414996,89,0.6291942759816785,-0.2814724846474351,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.05,246,0.9617272769551375,0.005984005907463857,108,0.6341594259559733,-0.3116126447275684,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.1,235,1.051764931085468,0.0571986639918791,101,0.7290813618833971,-0.23886883125066768,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.2,203,0.8707911898077455,-0.0768722853647552,91,0.6957356488600217,-0.21463072314838874,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.3,189,0.838235362308696,-0.09093349963885819,85,0.8116043043714762,-0.14092162084356477,,,5.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.05,134,0.4912563616761655,-0.2263401372292848,58,0.27720497452797616,-0.43100233844496055,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.1,132,0.49424610866613944,-0.22537355052770724,57,0.35942097603144346,-0.3256095051134189,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.2,121,0.5362596683557307,-0.195470832887693,54,0.4323524604660844,-0.2940546631678646,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.3,114,0.5748214481484964,-0.18523635078632802,51,0.4554594046605227,-0.2682108973697476,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.05,125,0.6093595741803011,-0.2278462124660635,58,0.5438670246934891,-0.27599337161877213,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.1,122,0.5640375262315186,-0.266045390649454,56,0.6276746868724956,-0.1970912558206876,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.2,112,0.620600777129456,-0.22055431895251246,54,0.6530665312007392,-0.2270319197393514,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.3,103,0.6579969825172933,-0.19635860287673293,48,0.6211094246179181,-0.2397315765277368,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.05,117,0.6909792162453378,-0.19992049088076064,56,0.5818739677391283,-0.3146218374779539,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.1,114,0.6792910050206871,-0.20622712255879141,52,0.7600908523779031,-0.14640716781471289,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.2,103,0.6986434602141466,-0.19260328359675483,51,0.8379682502427298,-0.11015599717912136,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.3,94,0.6804345635867215,-0.20778827486668325,45,0.7371678938901122,-0.195651109980805,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.05,112,0.7097015449027986,-0.20195330558926802,56,0.6793020837305984,-0.2702278888259994,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.1,107,0.6271251473070983,-0.25533268709998036,51,0.9661704672011928,0.002358786182482927,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.2,98,0.7369460987902633,-0.19280596797349656,47,0.7838932725509585,-0.15096077215460182,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.3,91,0.7780243802619959,-0.15436084282438248,44,0.7945800623186695,-0.1532846011832273,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.05,107,0.6613683779258833,-0.24181563330103492,55,0.7246244796868446,-0.2528853460340822,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.1,103,0.6580079039477235,-0.22846606287268476,48,0.9089447601159514,-0.046737050911036214,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.2,98,0.873089311807534,-0.10607784206438774,45,0.8737901472311572,-0.08797151546856304,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.3,89,0.8081067551588524,-0.15092137994825178,42,0.4246861733635015,-0.4823088676138849,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.05,106,0.7215684839122595,-0.19402958699068534,53,0.6891404491753929,-0.30406673475438567,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.1,101,0.7118821939632467,-0.18177553283073183,46,0.9117571697222011,-0.08723441721089165,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.2,97,0.8966292553890353,-0.1177883499807837,42,0.5483479095574618,-0.36280499105874775,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.3,89,0.8772056568991269,-0.10536924463638711,41,0.5138079888655595,-0.4065715429421999,,,10.0,1.0
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.05,146,0.4713054883111314,-0.247988454965601,66,0.26027208957717307,-0.46027135848031975,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.1,143,0.4819726052207278,-0.2404634766624674,65,0.32573610716715407,-0.36382773816346464,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.2,131,0.5275174616458029,-0.20613794563893498,61,0.3611637932795037,-0.34647626178054103,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.3,123,0.5645953074410598,-0.18967540155099416,58,0.4386912821032823,-0.2987670159927419,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.05,136,0.5875337927298009,-0.2558534153120753,64,0.46388236161186436,-0.3456547163751672,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.1,132,0.5525290658550582,-0.2842684823436011,61,0.47885649775225675,-0.3127067965563733,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.2,119,0.5851609896237152,-0.2552346603997259,58,0.4707582576183597,-0.3620759132002282,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.3,107,0.588687785591228,-0.24901667380866227,53,0.4772870129694688,-0.3622285708819395,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.05,124,0.665726265742071,-0.23168756698325693,62,0.3894214604493091,-0.49231769722767055,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.1,119,0.6471925570609264,-0.2447569020172993,55,0.5006777271152858,-0.35214778623238563,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.2,109,0.6814267246913341,-0.22103551452140596,54,0.6114771844504604,-0.2721336161709673,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.5,0.3,100,0.6540168794509457,-0.23734074351111706,52,0.6544587141447005,-0.2826608625059114,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.05,119,0.6913957516864684,-0.23415596604572192,60,0.46268403394054614,-0.45245900257842503,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.1,113,0.622689697616898,-0.2770300853607845,54,0.6870814006146998,-0.199972965405788,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.2,104,0.7142068883942085,-0.21783472003084176,53,0.6117726797681885,-0.28464685713369964,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.0,0.3,97,0.7990817020668515,-0.1444427060645428,51,0.6229339520105659,-0.30696595480433636,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.05,114,0.6907069015326568,-0.23782727247905133,59,0.4714461382449955,-0.4648046171580374,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.1,109,0.7018367210058751,-0.21567531908116006,53,0.6613223400784711,-0.2535114428469694,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.2,104,0.7984851262438024,-0.16508736932448007,52,0.6496497731512351,-0.25918684726090124,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,2.5,0.3,94,0.8051361331176324,-0.15822125733746514,48,0.47192497737255706,-0.4467284552712436,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.05,113,0.7612096427746183,-0.18411657097711284,58,0.3952258750980474,-0.5545092005232249,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.1,107,0.7245463647505185,-0.19955035968664483,51,0.6372626713652115,-0.31653681719258914,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.2,101,0.8593529142351451,-0.14496102564928842,48,0.6806081931674375,-0.25082763827902455,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,3.0,0.3,92,0.8788907674247567,-0.10840603238361805,46,0.5944676538210913,-0.35446883401301416,,,10.0,1.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.05,187,0.4379098513386159,-0.26397374883915137,70,0.28332512923116676,-0.42257393168853585,,,10.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.1,183,0.5029136365820586,-0.2205023058537493,69,0.3800212335084857,-0.31315534337884243,,,10.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.2,168,0.611142570009483,-0.15386054760603338,65,0.4169878408468113,-0.2963073820871774,,,10.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,0.5,0.3,160,0.6733702354977487,-0.12419133701925884,62,0.5331533265609868,-0.22536182473785268,,,10.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.05,173,0.6043052768653331,-0.22994793496014904,67,0.49945261103006844,-0.30859044571276856,,,10.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.1,167,0.6692230024145628,-0.19019405769358094,64,0.5659239150170751,-0.24851402748059748,,,10.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.2,148,0.7482073184284204,-0.14665445563314758,60,0.5712654539369293,-0.28054965953926525,,,10.0,2.5
03b49085-CME_MINI_MNQ1_15.csv,diy,,1.0,0.3,135,0.7719196133315357,-0.12114654005824456,53,0.538387472294516,-0.3208416923698661,,,10.0,2.5
