length,mode,sl_atr_mult,rr_target,train_trades,train_profit_factor,train_win_rate,train_expectancy_r,test_trades,test_profit_factor,test_win_rate,test_expectancy_r,test_net_return_pct,test_buy_hold_pct,test_max_drawdown_pct,test_avg_bars_held
34,Thma,1.5,1.0,433,0.9330357142857143,0.48267898383371827,-0.03464203233256351,176,0.9444444444444444,0.4857142857142857,-0.02857142857142857,-5.705950891641265,1.3473041045576561,-13.679668265745171,7.573863636363637
13,Hma,0.75,2.0,761,1.0809716599190284,0.3508541392904074,0.052562417871222074,327,0.9327354260089686,0.3180428134556575,-0.045871559633027525,-16.61916144251392,1.3473041045576561,-34.56210889091045,3.4097859327217126
20,Thma,0.75,1.5,817,0.9858012170385395,0.39657282741738065,-0.008567931456548347,360,0.9324324324324325,0.38333333333333336,-0.041666666666666664,-16.183980672222354,1.3473041045576561,-33.70303121400637,2.35
34,Ehma,1.5,1.0,340,0.9540229885057471,0.48823529411764705,-0.023529411764705882,142,0.9315068493150684,0.48226950354609927,-0.03546099290780142,-5.545506646845211,1.3473041045576561,-14.080131679028195,7.647887323943662
8,Hma,2.5,1.0,308,0.9743589743589743,0.4935064935064935,-0.012987012987012988,113,0.9310344827586207,0.48214285714285715,-0.03571428571428571,-4.457748612137147,1.3473041045576561,-11.520926560712507,22.451327433628318
8,Thma,0.75,2.0,1148,1.053191489361702,0.34494773519163763,0.03484320557491289,496,0.9289940828402367,0.31717171717171716,-0.048484848484848485,-25.023918225174334,1.3473041045576561,-43.87035928736856,3.1693548387096775
8,Hma,2.5,2.0,168,1.180952380952381,0.3712574850299401,0.11377245508982035,61,0.926829268292683,0.31666666666666665,-0.05,-3.5180123330019186,1.3473041045576561,-8.892988734041529,46.14754098360656
8,Ehma,2.0,1.0,419,0.9262672811059908,0.48086124401913877,-0.03827751196172249,151,0.9736842105263158,0.49333333333333335,-0.013333333333333334,-2.7126330920387964,1.3473041045576561,-9.79663814945173,14.04635761589404
8,Thma,0.5,1.5,1682,0.9480582524271844,0.3872694824509221,-0.031826293872694825,735,0.9251101321585903,0.3814713896457766,-0.04632152588555858,-32.56735777097211,1.3473041045576561,-50.76217534437502,0.9115646258503401
20,Hma,1.0,2.0,552,1.0,0.3333333333333333,0.0,229,0.9230769230769231,0.3157894736842105,-0.05263157894736842,-13.243359958160216,1.3473041045576561,-19.587073751183325,5.829694323144105
8,Hma,1.5,1.0,649,0.9228486646884273,0.4799382716049383,-0.040123456790123455,254,0.9765625,0.49407114624505927,-0.011857707509881422,-4.175484670192608,1.3473041045576561,-15.20262328808142,7.409448818897638
13,Hma,1.0,1.0,781,1.0128865979381443,0.5032010243277849,0.006402048655569782,334,0.9195402298850575,0.47904191616766467,-0.041916167664670656,-14.50441954809335,1.3473041045576561,-26.926959162345774,3.1377245508982035
13,Ehma,1.5,2.0,359,0.9186991869918699,0.3147632311977716,-0.055710306406685235,133,0.9333333333333333,0.3181818181818182,-0.045454545454545456,-7.023171554138186,1.3473041045576561,-17.16811843352799,15.691729323308271
8,Hma,0.5,1.5,1254,0.9220360824742269,0.38068635275339185,-0.04828411811652035,568,0.9161931818181818,0.37918871252204583,-0.05202821869488536,-28.585305627168623,1.3473041045576561,-42.27909115477419,0.9014084507042254
20,Ehma,1.0,2.0,486,1.02803738317757,0.3395061728395062,0.018518518518518517,191,0.916030534351145,0.31413612565445026,-0.05759162303664921,-12.053046907546705,1.3473041045576561,-27.529598730357907,7.277486910994765
8,Ehma,1.5,1.5,485,0.9914383561643836,0.3979381443298969,-0.005154639175257732,191,0.9152542372881356,0.37894736842105264,-0.05263157894736842,-10.770593474528267,1.3473041045576561,-27.44926523287311,10.455497382198953
8,Ehma,0.75,2.0,844,1.05989110707804,0.34638196915776986,0.03914590747330961,396,0.915129151291513,0.3139240506329114,-0.05822784810126582,-23.518035534550354,1.3473041045576561,-46.03385973511506,3.0454545454545454
8,Hma,0.75,1.5,1040,1.0016051364365972,0.40038498556304136,0.0009624639076034649,475,0.9101694915254237,0.37763713080168776,-0.05590717299578059,-25.902429455793442,1.3473041045576561,-37.885280619862115,2.218947368421053
8,Hma,2.0,1.5,343,0.9084507042253521,0.37719298245614036,-0.05701754385964912,127,0.9545454545454546,0.3888888888888889,-0.027777777777777776,-4.33654668723058,1.3473041045576561,-14.760472568238303,19.37007874015748
8,Thma,1.0,1.5,947,1.0706521739130435,0.4164904862579281,0.0412262156448203,412,0.908203125,0.3771289537712895,-0.057177615571776155,-23.29099215674614,1.3473041045576561,-36.927353784796736,4.228155339805825
8,Hma,0.5,2.0,1202,0.9987515605493134,0.33305578684429643,-0.0008326394671107411,540,0.9056603773584906,0.3116883116883117,-0.06493506493506493,-33.09076696469244,1.3473041045576561,-38.328292288603606,1.3333333333333333
20,Ehma,1.0,1.0,575,1.0535714285714286,0.5130434782608696,0.02608695652173913,242,0.905511811023622,0.47520661157024796,-0.049586776859504134,-12.37506700216916,1.3473041045576561,-20.38818972065647,3.2975206611570247
13,Thma,1.5,1.5,509,1.006578947368421,0.4015748031496063,0.003937007874015748,195,0.9049586776859504,0.37628865979381443,-0.059278350515463915,-12.12210801890743,1.3473041045576561,-23.08359296091925,11.102564102564102
13,Ehma,1.0,2.0,576,0.9844559585492227,0.3298611111111111,-0.010416666666666666,251,0.9017341040462428,0.3107569721115538,-0.06772908366533864,-17.642707106078593,1.3473041045576561,-29.64011387457609,5.565737051792829
20,Thma,1.0,2.0,604,0.9704433497536946,0.32669983416252074,-0.01990049751243781,281,0.9015544041450777,0.3107142857142857,-0.06785714285714285,-19.49784606444698,1.3473041045576561,-28.409785236916175,5.177935943060498
13,Thma,0.75,1.0,1159,0.9108910891089109,0.47668393782383417,-0.046632124352331605,541,0.9014084507042254,0.4740740740740741,-0.05185185185185185,-26.435725872955352,1.3473041045576561,-40.014504033714246,1.421441774491682
13,Ehma,0.5,1.5,848,1.02882703777336,0.4068396226415094,0.017099056603773585,365,0.9013157894736842,0.37534246575342467,-0.06164383561643835,-22.25505576461746,1.3473041045576561,-37.022901181257275,0.9863013698630136
